,date,deaths_United Kingdom,Open_United Kingdom_FTSE 100,Close_United Kingdom_FTSE 100,rate_United Kingdom,deaths_Germany,Open_Germany_DAX,Close_Germany_DAX,rate_Germany,deaths_France,Open_France_CAC 40,Close_France_CAC 40,rate_France,deaths_Italy,Open_Italy_FTSE MIB,Close_Italy_FTSE MIB,rate_Italy,deaths_Spain,Open_Spain_IBEX 35,Close_Spain_IBEX 35,rate_Spain,deaths_Russia,Open_Russia_MOEX,Close_Russia_MOEX,rate_Russia,deaths_Netherlands,Open_Netherlands_AEX ,Close_Netherlands_AEX ,rate_Netherlands,deaths_Sweden,Open_Sweden_OMXS 30,Close_Sweden_OMXS 30,rate_Sweden,deaths_India,Open_India_SENSEX,Close_India_SENSEX,rate_India,deaths_Austria,Open_Austria_ATX ,Close_Austria_ATX ,rate_Austria,deaths_Finland,Open_Finland_OMX Helsinki 25,Close_Finland_OMX Helsinki 25,rate_Finland,deaths_Ireland,Open_Ireland_ISEQ,Close_Ireland_ISEQ,rate_Ireland,deaths_US_x,Open_US_Dow Jones,Close_US_Dow Jones,rate_US,deaths_US_y,Open_US_S&P 500,Close_US_S&P 500,rate_US,deaths_Lithuania,Open_Lithuania_OMX Vilnius,Close_Lithuania_OMX Vilnius,rate_Lithuania,deaths_Canada,Open_Canada_TSX,Close_Canada_TSX,rate_Canada,deaths_Brazil,Open_Brazil_iBovespa,Close_Brazil_iBovespa,rate_Brazil,deaths_Mexico,Open_Mexico_IPC Mexico,Close_Mexico_IPC Mexico,rate_Mexico,deaths_Argentina,Open_Argentina_Merval,Close_Argentina_Merval,rate_Argentina,deaths_Japan,Open_Japan_NIKKEI 225,Close_Japan_NIKKEI 225,rate_Japan,deaths_China,Open_China_SHANGHAI,Close_China_SHANGHAI,rate_China,"deaths_Korea, South","Open_Korea, South_KOSPI","Close_Korea, South_KOSPI","rate_Korea, South",deaths_Indonesia,Open_Indonesia_JCI,Close_Indonesia_JCI,rate_Indonesia,deaths_Australia_x,Open_Australia_ASX 50,Close_Australia_ASX 50,rate_Australia,deaths_Australia_y,Open_Australia_ASX 200,Close_Australia_ASX 200,rate_Australia,deaths_Australia,Open_Australia_Australian All,Close_Australia_Australian All,rate_Australia
107,2020-05-08,30975,,,0.1,7510,22.27,22.568001000000002,0.0,26233,4538.089844,4549.640136999999,0.0,30201,17416.0,17439.0,0.0,26299,6790.700195,6783.100098000001,0.0,1723,2647.800049,2641.550049,5.5,5377,520.299988,520.570007,0.0,3175,1549.01001,1563.189941,0.0,1985,32083.320313,31642.699219,4.4,614,2225.3701170000004,2246.5,0.0,260,3681.7299799999996,3684.5900880000004,0.0,1429,5423.990234000001,5507.649902,0.0,80679,24107.820313,24331.320313,0.25,80679,2908.830078,2929.800049,0.25,35,692.919983,692.119995,0.0,5540,14958.200195,14966.599609,0.25,10017,78152.0,80263.0,3.0,3160,36867.261719,37623.679688,6.0,293,35850.210938,36183.898438,38.0,634,19972.089844,20179.089844,-0.1,4637,2882.709961,2895.340088,3.85,256,1944.939941,1945.819946,0.75,943,4608.790039,4597.430176,6.5,97,5277.200195,5279.299805,0.25,97,5378.700195,5391.100098,0.25,97,5449.899902,5488.0,0.25
108,2020-05-09,31250,,,0.1,7549,,,0.0,26313,,,0.0,30395,,,0.0,26478,,,0.0,1827,,,5.5,5441,,,0.0,3220,,,0.0,2101,,,4.4,615,,,0.0,265,,,0.0,1446,,,0.0,82146,,,0.25,82146,,,0.25,35,,,0.0,5704,,,0.25,10656,,,3.0,3353,,,6.0,300,,,38.0,654,,,-0.1,4637,,,3.85,256,,,0.75,959,,,6.5,97,,,0.25,97,,,0.25,97,,,0.25
109,2020-05-10,31467,,,0.1,7569,,,0.0,26383,,,0.0,30560,,,0.0,26621,,,0.0,1915,,,5.5,5459,,,0.0,3225,,,0.0,2212,,,4.4,618,,,0.0,267,,,0.0,1458,,,0.0,83122,,,0.25,83122,,,0.25,36,,,0.0,5822,,,0.25,11123,,,3.0,3465,,,6.0,305,,,38.0,666,,,-0.1,4637,,,3.85,256,,,0.75,973,,,6.5,97,,,0.25,97,,,0.25,97,,,0.25
110,2020-05-11,31655,5936.0,5939.700195,0.1,7661,22.299999,22.354,0.0,26646,4561.189941,4490.220215,0.0,30739,17602.0,17381.0,0.0,26744,6830.899901999999,6672.200195,0.0,2009,,,5.5,5475,522.950012,520.330017,0.0,3256,1568.420044,1556.48999,0.0,2294,32030.339844,31561.220702999995,4.4,620,2247.1201170000004,2226.310059,0.0,271,3710.610107,3672.360107,0.0,1467,5507.649902,5412.080078,0.0,84165,24256.449219,24221.990234,0.25,84165,2915.459961,2930.189941,0.25,36,691.26001,690.969971,0.0,5956,14901.900391,15103.200195,0.25,11653,80263.0,79065.0,3.0,3573,37614.800781,37631.890625,6.0,314,36196.460938,38581.601563,38.0,685,20333.730469,20390.660156,-0.1,4637,2901.570068,2894.800049,3.85,258,1953.5100100000002,1935.4000239999998,0.75,991,4597.430176,4639.10498,6.5,97,5293.799805,5349.100098,0.25,97,5405.899902,5461.200195,0.25,97,5488.0,5559.100098,0.25
111,2020-05-12,32270,5939.700195,5994.799805,0.1,7738,22.4,22.096001,0.0,26994,4473.430176,4472.5,0.0,30911,17394.0,17559.0,0.0,26920,6672.700195,6762.700195,0.0,2116,2635.51001,2642.040039,5.5,5529,517.77002,520.4400019999999,0.0,3313,1547.449951,1570.030029,0.0,2415,31342.929688,31371.119141000003,4.4,623,2226.929932,2200.77002,0.0,275,3655.820068,3699.070068,0.0,1488,5412.660156,5391.569824,0.0,85765,24292.839844,23764.779297,0.25,85765,2939.5,2870.1201170000004,0.25,39,699.98999,701.400024,0.0,6107,15161.5,14881.200195,0.25,12461,79065.0,77872.0,3.0,3926,37675.269531,37462.890625,6.0,319,38581.601563,39133.710938,38.0,707,20413.230469,20366.480469,-0.1,4637,2894.616943,2891.555908,3.85,259,1938.619995,1922.1700440000002,0.75,1007,4639.10498,4588.733886999999,6.5,98,5349.100098,5293.200195,0.25,98,5461.200195,5403.0,0.25,98,5559.100098,5497.299805,0.25
112,2020-05-13,32718,5994.799805,5904.100098,0.1,7861,22.01,21.528,0.0,27079,4420.5,4344.950195,0.0,31106,17354.0,17183.0,0.0,27104,6694.0,6631.399902,0.0,2212,2630.790039,2604.97998,5.5,5581,513.450012,512.1900019999999,0.0,3460,1550.569946,1522.640015,0.0,2551,32841.871094,32008.609375,4.4,624,2201.0,2165.080078,0.0,284,3664.280029,3605.110107,0.0,1497,5391.180176,5325.200195,0.0,87503,23702.160156,23247.970703,0.25,87503,2865.860107,2820.0,0.25,39,701.669983,694.330017,0.0,6210,14898.099609,14503.200195,0.25,13240,77877.0,77772.0,3.0,4220,37403.210938,36394.589844,6.0,329,39133.710938,37842.808594,38.0,726,20140.919922,20267.050781,-0.1,4637,2882.955078,2898.050049,3.85,260,1897.5,1940.4200440000002,0.75,1028,4588.733886999999,4554.358886999999,6.5,98,5293.200195,5320.100098,0.25,98,5403.0,5421.899902,0.25,98,5497.299805,5513.700195,0.25
113,2020-05-14,33071,5904.100098,5741.5,0.1,7884,21.07,21.392,0.0,27430,4294.009765999999,4273.129883,0.0,31368,17066.0,16868.0,0.0,27321,6569.700195,6545.600098,0.0,2305,2596.1298829999996,2590.310059,5.5,5609,504.23999000000003,499.02999900000003,0.0,3529,1507.359985,1476.52002,0.0,2649,31466.330077999995,31122.890625,4.4,626,2164.449951,2115.969971,0.0,287,3579.6201170000004,3514.1599119999996,0.0,1506,5320.52002,5277.97998,0.0,89290,23049.060547,23625.339844,0.25,89290,2794.540039,2852.5,0.25,39,698.3099980000001,694.849976,0.0,6331,14346.200195,14509.700195,0.25,13999,77770.0,79011.0,3.0,4477,36266.691406,36094.140625,5.5,353,37842.808594,39225.671875,38.0,742,20140.490234,19914.779297,-0.1,4637,2887.058105,2870.342041,3.85,260,1922.439941,1924.959961,0.75,1043,4554.358886999999,4513.833984000001,6.5,98,5320.100098,5230.100098,0.25,98,5421.700195,5328.700195,0.25,98,5513.299805,5418.0,0.25
114,2020-05-15,33422,5741.5,5799.799805,0.1,7897,21.540001,21.41,0.0,27532,4314.970215,4277.629883,0.0,31610,17055.0,16852.0,0.0,27459,6594.399902,6474.899902,0.0,2418,2616.139893,2593.909912,5.5,5662,507.07000700000003,500.30999800000006,0.0,3646,1490.98999,1493.619995,0.0,2753,31296.279297000005,31097.730469,4.4,628,2116.590088,2130.850098,0.0,293,3561.459961,3511.899902,0.0,1518,5278.5,5279.259765999999,0.0,90960,23454.830078,23685.419922,0.25,90960,2829.949951,2863.699951,0.25,41,695.409973,698.039978,0.0,6452,14504.299805,14638.900391,0.25,14962,79011.0,77557.0,3.0,4767,36036.21875,35691.390625,5.5,356,39225.671875,39388.328125,38.0,760,20149.789063,20037.470703,-0.1,4637,2880.707031,2868.458984,3.85,262,1937.630005,1927.280029,0.75,1076,4513.833984000001,4507.606934,6.5,98,5230.100098,5302.5,0.25,98,5328.700195,5404.799805,0.25,98,5418.0,5492.799805,0.25
115,2020-05-16,33833,,,0.1,7938,,,0.0,27630,,,0.0,31763,,,0.0,27563,,,0.0,2537,,,5.5,5689,,,0.0,3674,,,0.0,2871,,,4.4,629,,,0.0,297,,,0.0,1533,,,0.0,92159,,,0.25,92159,,,0.25,42,,,0.0,6571,,,0.25,15662,,,3.0,5045,,,5.5,363,,,38.0,778,,,-0.1,4638,,,3.85,262,,,0.75,1089,,,6.5,98,,,0.25,98,,,0.25,98,,,0.25
116,2020-05-17,33900,,,0.1,7962,,,0.0,28113,,,0.0,31908,,,0.0,27563,,,0.0,2631,,,5.5,5699,,,0.0,3679,,,0.0,3025,,,4.4,629,,,0.0,298,,,0.0,1543,,,0.0,92977,,,0.25,92977,,,0.25,43,,,0.0,6661,,,0.25,16118,,,3.0,5177,,,5.5,373,,,38.0,787,,,-0.1,4638,,,3.85,263,,,0.75,1148,,,6.5,99,,,0.25,99,,,0.25,99,,,0.25
117,2020-05-18,34046,5799.799805,6048.600098,0.1,8003,22.51,23.110001,0.0,28242,4361.029785,4498.339844,0.0,32007,16998.0,17401.0,0.0,27709,6583.100098,6779.299805,0.0,2722,2623.610107,2694.25,5.5,5713,509.19000199999994,519.8900150000001,0.0,3698,1520.73999,1566.160034,0.0,3156,31248.259766000003,30028.980469,4.4,629,2132.179932,2209.290039,0.0,300,3571.030029,3693.959961,0.0,1547,5279.259765999999,5595.060059,0.0,94204,24059.980469,24597.369141,0.25,94204,2913.860107,2953.909912,0.25,45,698.76001,701.039978,0.0,6753,,,0.25,16853,77576.0,81194.0,3.0,5332,35845.578125,37112.460938,5.5,382,39388.328125,40286.71875,38.0,796,20097.619141,20133.730469,-0.1,4638,2872.5239260000003,2875.417969,3.85,263,1934.5100100000002,1937.109985,0.75,1191,4507.606934,4511.058105,6.5,99,5343.799805,5343.799805,0.25,99,5404.799805,5460.5,0.25,99,5492.799805,5557.5,0.25
118,2020-05-19,34547,6048.600098,6002.200195,0.1,8081,22.969998999999998,22.9,0.0,28025,4536.069824,4458.160156,0.0,32169,17579.0,17035.0,0.0,27778,6864.200195,6609.100098,0.0,2837,2702.340088,2711.719971,5.5,5734,525.200012,520.450012,0.0,3743,1576.880005,1560.280029,0.0,3302,30450.740233999997,30196.169922000005,4.4,632,2209.23999,2114.219971,0.0,301,3706.820068,3706.889893,0.0,1561,5602.0,5582.580078,0.0,95661,24577.480469,24206.859375,0.25,95661,2948.590088,2922.939941,0.25,45,701.73999,706.299988,0.0,6828,14911.400391,14885.5,0.25,17983,81197.0,80742.0,3.0,5666,36935.179688,35862.039063,5.5,393,40286.71875,39388.71875,38.0,805,20469.519531,20433.449219,-0.1,4638,2897.6870120000003,2898.575928,3.85,263,1977.469971,1980.609985,0.75,1221,4511.058105,4548.655761999999,6.5,100,5343.799805,5450.799805,0.25,100,5460.5,5559.5,0.25,100,5557.5,5658.799805,0.25
119,2020-05-20,34876,6002.200195,6067.200195,0.1,8144,23.15,23.325001,0.0,28136,4434.620117,4496.97998,0.0,32330,16990.0,17213.0,0.0,27888,6593.399902,6683.600098,0.0,2972,2706.070068,2770.790039,5.5,5767,517.72998,531.0599980000001,0.0,3831,1546.709961,1556.439941,0.0,3434,30159.589844,30818.609375,4.4,633,2114.080078,2145.719971,0.0,304,3689.76001,3765.3400880000004,0.0,1571,5582.580078,5652.149902,0.0,97161,24455.939453,24575.900391,0.25,97161,2953.6298829999996,2971.610107,0.25,46,706.719971,710.23999,0.0,6950,15048.200195,14997.599609,0.25,18859,80747.0,81319.0,3.0,6090,36023.769531,36026.980469,5.5,403,39388.71875,39809.160156,38.0,818,20454.490234,20595.150391,-0.1,4638,2896.466064,2883.738037,3.85,264,1972.119995,1989.640015,0.75,1242,4548.655761999999,4545.952147999999,6.5,100,5450.799805,5452.100098,0.25,100,5559.5,5573.0,0.25,100,5658.799805,5680.100098,0.25
120,2020-05-21,35149,6067.200195,6015.299805,0.1,8203,23.35,22.989,0.0,28218,4443.919922,4445.450195,0.0,32486,16987.0,17087.0,0.0,27940,6612.700195,6686.100098,0.0,3099,2767.969971,2718.669922,5.5,5794,524.219971,522.8099980000001,0.0,3871,,,0.0,3584,30904.289063,30932.900391000003,4.4,633,2145.290039,2099.530029,0.0,306,,,0.0,1583,5652.149902,5629.310059,0.0,98349,24564.269531,24474.119141,0.25,98349,2969.949951,2948.51001,0.25,46,710.23999,710.23999,0.0,7046,14993.5,14884.900391,0.25,20047,81320.0,83027.0,3.0,6510,35854.828125,35560.761719,5.5,416,39809.160156,41388.5,38.0,826,20692.589844,20552.310547,-0.1,4638,2890.720947,2867.924072,3.85,264,2003.199951,1998.310059,0.75,1278,,,6.5,101,5459.0,5417.799805,0.25,101,5573.0,5550.399902,0.25,101,5680.100098,5660.899902,0.25
121,2020-05-22,35440,6015.299805,5993.299805,0.1,8228,22.985001,23.048,0.0,28366,4381.819824,4444.560059,0.0,32616,16905.0,17316.0,0.0,28628,6618.200195,6697.5,0.0,3249,2691.580078,2709.3798829999996,5.5,5807,515.030029,524.380005,0.0,3925,1539.780029,1555.48999,0.0,3726,30822.779297000005,30672.589844,4.0,635,2100.050049,2127.469971,0.0,306,3693.429932,3752.7700200000004,0.0,1592,5629.540039,5652.830078,0.0,99569,24461.980469,24465.160156,0.25,99569,2948.050049,2955.449951,0.25,46,709.919983,711.679993,0.0,7144,14929.299805,14913.599609,0.25,21048,83027.0,82173.0,3.0,6989,35525.488281,35784.421875,5.5,433,41388.5,40962.738281,38.0,836,20583.949219,20388.160156,-0.1,4638,2863.045898,2813.764893,3.85,266,2001.5999760000002,1970.130005,0.75,1326,,,6.5,101,5417.799805,5363.100098,0.25,101,5550.399902,5497.0,0.25,101,5660.899902,5608.799805,0.25
122,2020-05-23,35660,,,0.1,8261,,,0.0,28452,,,0.0,32735,,,0.0,28678,,,0.0,3388,,,5.5,5830,,,0.0,3992,,,0.0,3868,,,4.0,639,,,0.0,306,,,0.0,1604,,,0.0,100655,,,0.25,100655,,,0.25,47,,,0.0,7238,,,0.25,22013,,,3.0,7179,,,5.5,445,,,38.0,845,,,-0.1,4638,,,3.85,266,,,0.75,1351,,,6.5,102,,,0.25,102,,,0.25,102,,,0.25
123,2020-05-24,36039,,,0.1,8283,,,0.0,28372,,,0.0,32785,,,0.0,28752,,,0.0,3541,,,5.5,5841,,,0.0,3998,,,0.0,4024,,,4.0,640,,,0.0,307,,,0.0,1608,,,0.0,101292,,,0.25,101292,,,0.25,48,,,0.0,7326,,,0.25,22666,,,3.0,7394,,,5.5,452,,,38.0,852,,,-0.1,4638,,,3.85,267,,,0.75,1372,,,6.5,102,,,0.25,102,,,0.25,102,,,0.25
124,2020-05-25,36143,,,0.1,8309,,,0.0,28461,4482.540039,4539.910156,0.0,32877,17451.0,17596.0,0.0,26834,6766.600098000001,6856.799805,0.0,3633,2718.719971,2757.929932,5.5,5849,528.719971,532.820007,0.0,4029,1570.280029,1588.599976,0.0,4172,,,4.0,641,2128.6298829999996,2152.790039,0.0,308,3779.280029,3787.3701170000004,0.0,1606,5652.870117,5722.569824,0.0,101884,,,0.25,101884,,,0.25,49,,,0.0,7420,15004.200195,15075.400391,0.25,23473,82198.0,85663.0,3.0,7633,35813.269531,35832.769531,5.5,467,,,38.0,857,20653.410156,20741.650391,-0.1,4638,2816.23999,2817.969971,3.85,269,1980.5100100000002,1994.5999760000002,0.75,1391,,,6.5,102,5363.100098,5473.299805,0.25,102,5513.700195,5615.600098,0.25,102,5608.799805,5729.899902,0.25
125,2020-05-26,36274,5993.299805,6067.799805,0.1,8372,24.08,23.878,0.0,28598,4588.299805,4606.240234000001,0.0,32955,17796.0,17860.0,0.0,27117,6940.600098000001,7003.899901999999,0.0,3807,2777.719971,2754.040039,5.5,5875,538.400024,531.299988,0.0,4125,1604.98999,1606.650024,0.0,4344,30864.269531,30609.300781,4.0,643,2153.449951,2214.860107,0.0,312,3819.469971,3880.1298829999996,0.0,1615,5722.569824,5874.629883,0.0,102561,24781.839844,24995.109375,0.25,102561,3004.080078,2991.77002,0.25,51,713.469971,718.429993,0.0,7512,15162.099609,15148.099609,0.25,24512,85668.0,85469.0,3.0,8134,35953.941406,36206.859375,5.5,484,40962.738281,41060.269531,38.0,863,20927.960938,21271.169922,-0.1,4638,2827.896973,2846.5471190000003,3.85,269,2001.0,2029.780029,0.75,1418,4545.952147999999,4626.798828,6.5,103,5473.299805,5643.200195,0.25,103,5615.600098,5780.0,0.25,103,5729.899902,5889.899902,0.25
126,2020-05-27,36696,6067.799805,6144.299805,0.1,8428,24.370001000000002,24.455,0.0,28599,4621.77002,4688.740234000001,0.0,33072,17861.0,17910.0,0.0,27117,7034.0,7174.5,0.0,3968,2748.25,2741.02002,5.5,5890,532.419983,528.960022,0.0,4220,1607.069946,1623.390015,0.0,4534,30793.109375,31605.220702999995,4.0,645,2215.610107,2250.949951,0.0,313,3885.360107,3953.830078,0.0,1631,5874.629883,5902.25,0.0,104023,25298.630859,25548.269531,0.25,104023,3015.649902,3036.1298829999996,0.25,51,721.1099849999999,724.469971,0.0,7606,15176.5,15272.0,0.25,25598,85468.0,87946.0,3.0,8597,36317.539063,36889.960938,5.5,500,41079.289063,40431.570313,38.0,870,21249.310547,21419.230469,-0.1,4638,2847.320068,2836.803955,3.85,269,2027.9000239999998,2031.199951,0.75,1473,4626.798828,4641.555176,6.5,103,5643.200195,5649.0,0.25,103,5780.0,5775.0,0.25,103,5889.899902,5884.899902,0.25
127,2020-05-28,37039,6144.299805,6218.799805,0.1,8470,24.709999,24.650999,0.0,28666,4718.109863000001,4771.390136999999,0.0,33142,18081.0,18351.0,0.0,27119,7237.299805,7224.100098000001,0.0,4142,2748.030029,2779.97998,5.5,5922,532.210022,538.619995,0.0,4266,1637.040039,1657.579956,0.0,4711,31827.800781,32200.589844,4.0,668,2253.25,2269.1298829999996,0.0,313,3969.080078,3998.1899409999996,0.0,1639,5903.560059,5933.640136999999,0.0,105130,25697.359375,25400.640625,0.25,105130,3046.610107,3029.72998,0.25,52,724.419983,720.669983,0.0,7717,15325.700195,15262.700195,0.25,26754,87946.0,86949.0,3.0,9044,36979.078125,36508.140625,5.5,508,40431.570313,38985.820313,38.0,881,21612.900391,21916.310547,-0.1,4638,2838.207031,2846.221924,3.85,269,2047.0799559999998,2028.540039,0.5,1496,4641.555176,4716.185059,6.5,103,5649.0,5736.899902,0.25,103,5775.0,5851.100098,0.25,103,5884.899902,5957.799805,0.25
128,2020-05-29,37313,6218.799805,6076.600098,0.1,8504,24.32,24.627001,0.0,28717,4733.97998,4695.439941,0.0,33229,18193.0,18198.0,0.0,27121,7164.299805,7096.5,0.0,4374,2766.6201170000004,2734.830078,5.5,5950,533.72998,532.570007,0.0,4350,1642.130005,1629.76001,0.0,4980,32041.289063,32424.099608999997,4.0,668,2268.75,2232.300049,0.0,314,3954.6999509999996,3957.98999,0.0,1645,5933.5,5888.549805,0.0,106263,25324.150391,25383.109375,0.25,106263,3025.169922,3044.310059,0.25,52,721.099976,721.570007,0.0,7797,15241.799805,15192.799805,0.25,27878,86951.0,87403.0,3.0,9415,36471.820313,36122.730469,5.5,520,38985.820313,37824.730469,38.0,887,21807.630859,21877.890625,-0.1,4638,2835.583984,2852.3510739999997,3.85,269,2018.369995,2029.5999760000002,0.5,1520,4716.185059,4753.611816,6.5,103,5736.899902,5618.100098,0.25,103,5851.100098,5755.700195,0.25,103,5957.799805,5872.200195,0.25
129,2020-05-30,37467,,,0.1,8530,,,0.0,28774,,,0.0,33340,,,0.0,27125,,,0.0,4555,,,5.5,5970,,,0.0,4395,,,0.0,5185,,,4.0,668,,,0.0,316,,,0.0,1651,,,0.0,107217,,,0.25,107217,,,0.25,54,,,0.0,7857,,,0.25,28834,,,3.0,9779,,,5.5,528,,,38.0,894,,,-0.1,4638,,,3.85,270,,,0.5,1573,,,6.5,103,,,0.25,103,,,0.25,103,,,0.25
130,2020-05-31,37527,,,0.1,8540,,,0.0,28805,,,0.0,33415,,,0.0,27127,,,0.0,4693,,,5.5,5975,,,0.0,4395,,,0.0,5408,,,4.0,668,,,0.0,320,,,0.0,1652,,,0.0,107830,,,0.25,107830,,,0.25,54,,,0.0,7906,,,0.25,29314,,,3.0,9930,,,5.5,539,,,38.0,898,,,-0.1,4638,,,3.85,271,,,0.5,1613,,,6.5,103,,,0.25,103,,,0.25,103,,,0.25
131,2020-06-01,37613,6076.600098,6166.399902,0.1,8555,24.860001,25.295,0.0,28837,4776.720215,4762.779785,0.0,33475,18437.0,18524.0,0.0,27127,7228.700195,7221.399901999999,0.0,4849,2761.22998,2750.23999,5.5,5981,540.469971,539.539978,0.0,4403,1650.98999,1649.380005,0.0,5608,32906.050781,33303.519531,4.0,668,,,0.0,318,4004.5,3999.209961,0.0,1650,5903.279785,5993.850098,0.0,108606,25342.990234,25475.019531,0.25,108606,3038.780029,3055.72998,0.25,55,721.710022,721.76001,0.0,7952,15177.599609,15236.200195,0.25,29937,87395.0,88620.0,3.0,10167,36115.128906,36980.851563,5.5,556,37824.730469,40016.980469,38.0,899,21910.890625,22062.390625,-0.1,4638,2871.964111,2915.430908,3.85,272,2037.040039,2065.080078,0.5,1641,,,6.5,102,5618.100098,5686.899902,0.25,102,5755.700195,5819.200195,0.25,102,5872.200195,5938.399902,0.25
132,2020-06-02,37863,6166.399902,6220.100098,0.1,8563,25.52,25.615999,0.0,28943,4799.879883,4858.970215,0.0,33530,18676.0,18971.0,0.0,27127,7264.0,7408.100098000001,0.0,5031,2760.6298829999996,2796.51001,5.5,5986,543.039978,546.119995,0.0,4468,1657.689941,1666.97998,0.0,5829,33450.191406,33825.53125,4.0,669,2232.060059,2308.790039,0.0,320,4024.570068,4033.98999,0.0,1658,6003.129883,6042.419922,0.0,109587,25582.519531,25742.650391,0.25,109587,3064.780029,3080.820068,0.25,55,721.789978,721.98999,0.0,8008,15301.200195,15394.400391,0.25,31199,88622.0,91046.0,3.0,10637,37012.640625,37460.441406,5.5,569,40016.980469,42037.558594,38.0,902,22175.519531,22325.609375,-0.1,4638,2916.316895,2921.3979489999997,3.85,273,2061.449951,2087.189941,0.5,1663,4753.611816,4847.506836,6.5,102,5686.899902,5689.799805,0.25,102,5819.200195,5835.100098,0.25,102,5938.399902,5960.100098,0.25
133,2020-06-03,38117,6220.100098,6382.399902,0.1,8602,26.33,26.719998999999998,0.0,29024,4911.450195,5022.379883,0.0,33601,19204.0,19642.0,0.0,27128,7487.299805,7626.399901999999,0.0,5208,2812.820068,2831.080078,5.5,5996,551.6900019999999,561.299988,0.0,4542,1684.280029,1709.959961,0.0,6088,34185.410156,34109.539063,4.0,670,2309.530029,2366.47998,0.0,321,4040.860107,4076.6201170000004,0.0,1659,6043.089844,6224.319824,0.0,110598,25906.880859,26269.890625,0.25,110598,3098.899902,3122.8701170000004,0.25,55,723.1900019999999,729.909973,0.0,8062,15517.099609,15575.099609,0.25,32548,91048.0,93002.0,3.0,11729,37540.621094,38290.769531,5.5,583,42037.558594,43853.058594,38.0,905,22649.009766,22613.759766,-0.1,4638,2930.3911129999997,2923.371094,3.85,273,2108.550049,2147.0,0.5,1698,4847.506836,4941.005859000001,6.5,102,5689.799805,5807.0,0.25,102,5835.100098,5941.600098,0.25,102,5960.100098,6064.899902,0.25
134,2020-06-04,38247,6382.399902,6341.399902,0.1,8635,26.620001000000002,26.719998999999998,0.0,29069,4994.180176,5011.97998,0.0,33689,19520.0,19634.0,0.0,27133,7567.700195,7566.799805,0.0,5376,2822.590088,2766.26001,5.5,6009,557.8900150000001,559.130005,0.0,4562,1703.0,1700.47998,0.0,6363,34072.5,33980.699219,4.0,670,2367.22998,2388.909912,0.0,322,4055.149902,4078.4099119999996,0.0,1664,6224.319824,6239.509765999999,0.0,111609,26226.490234,26281.820313,0.25,111609,3111.560059,3112.350098,0.25,55,727.710022,732.8099980000001,0.0,8126,15577.299805,15527.900391,0.25,34021,92993.0,93829.0,3.0,12545,38247.449219,37872.890625,5.5,608,43853.058594,43676.179688,38.0,911,22885.140625,22695.740234,-0.1,4638,2931.837891,2919.250977,3.85,273,2181.639893,2151.179932,0.5,1721,4941.005859000001,4916.704102000001,6.5,102,5807.0,5870.899902,0.25,102,5941.600098,5991.799805,0.25,102,6064.899902,6112.0,0.25
135,2020-06-05,38505,6341.399902,6484.299805,,8658,27.33,27.32,,29114,5060.919922,5197.790039,,33774,19904.0,20188.0,,27134,7672.0,7872.600098000001,,5520,2780.320068,2792.73999,,6024,563.8599849999999,572.799988,,4639,1709.949951,1730.5100100000002,,6649,34198.550781,34287.238281,,672,2392.189941,2485.0,,322,4095.6599119999996,4137.790039,,1670,6239.350098,6358.899902,,112503,26836.800781,27110.980469,,112503,3163.840088,3193.929932,,55,733.02002,738.280029,,8166,15780.900391,15854.099609,,35026,93839.0,94637.0,,13170,38226.570313,38948.078125,,632,43676.179688,45128.75,,916,22613.080078,22863.730469,,4638,2923.188965,2930.799072,,273,2151.169922,2181.8701170000004,,1770,4916.704102000001,4947.782227000001,,102,5870.899902,5888.100098,,102,5991.799805,5998.700195,,102,6112.0,6116.5,
136,2020-06-06,38648,,,0.1,8673,,,0.0,29145,,,0.0,33846,,,0.0,27135,,,0.0,5717,,,5.5,6030,,,0.0,4656,,,0.0,6946,,,4.0,672,,,0.0,322,,,0.0,1678,,,0.0,113146,,,0.25,113146,,,0.25,55,,,0.0,8228,,,0.25,35930,,,3.0,13511,,,5.5,648,,,38.0,915,,,-0.1,4638,,,3.85,273,,,0.5,1801,,,6.5,102,,,0.25,102,,,0.25,102,,,0.25
137,2020-06-06,38648,,,0.1,8673,,,0.0,29145,,,0.0,33846,,,0.0,27135,,,0.0,5717,,,5.5,6030,,,0.0,4656,,,0.0,6946,,,4.0,672,,,0.0,322,,,0.0,1678,,,0.0,113146,,,0.25,113146,,,0.25,55,,,0.0,8228,,,0.25,35930,,,3.0,13511,,,5.5,648,,,38.0,915,,,-0.1,4638,,,3.85,273,,,0.5,1801,,,6.5,102,,,0.25,102,,,0.25,102,,,0.25
138,2020-06-07,38702,,,0.1,8685,,,0.0,29158,,,0.0,33899,,,0.0,27136,,,0.0,5851,,,5.5,6032,,,0.0,4659,,,0.0,7207,,,4.0,672,,,0.0,323,,,0.0,1679,,,0.0,113602,,,0.25,113602,,,0.25,56,,,0.0,8269,,,0.25,36455,,,3.0,13699,,,5.5,664,,,38.0,917,,,-0.1,4638,,,3.85,273,,,0.5,1851,,,6.5,102,,,0.25,102,,,0.25,102,,,0.25
